,survey_information,survey_information,,covid_19,covid_19,know_people_sick,know_people_sick,wear_a_mask,wear_a_mask,financial_concern,financial_concern,food_lackness_concern,food_lackness_concern
,region_where_applied,survey_date,survey_date_short,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size
1160,Coahuila,2021-04-05,2021-4,0.015765,7450,0.161102,7031,0.920454,6194,0.566236,5795,0.398114,5780
1161,Coahuila,2021-04-06,2021-4,0.018872,7718,0.161371,7303,0.917665,6492,0.594157,6139,0.405654,6126
1162,Coahuila,2021-04-07,2021-4,0.016013,7234,0.167474,6837,0.916187,6058,0.583555,5743,0.394371,5739
1163,Coahuila,2021-04-08,2021-4,0.014099,7011,0.181769,6619,0.919407,5850,0.584085,5528,0.392606,5519
1164,Coahuila,2021-04-09,2021-4,0.016761,6692,0.166987,6315,0.904652,5640,0.57729,5278,0.385279,5267
1165,Coahuila,2021-04-10,2021-4,0.015366,6448,0.179976,6083,0.914077,5331,0.567489,5029,0.379508,5023
1166,Coahuila,2021-04-11,2021-4,0.01425,6132,0.173888,5857,0.916556,5284,0.575406,5056,0.382833,5048
1167,Coahuila,2021-04-12,2021-4,0.020917,7393,0.17199,6962,0.909599,6110,0.584777,5741,0.386821,5732
1168,Coahuila,2021-04-13,2021-4,0.01813,7329,0.178154,6902,0.922867,6077,0.586251,5742,0.395303,5736
1169,Coahuila,2021-04-14,2021-4,0.015827,6819,0.173932,6404,0.914659,5603,0.596423,5282,0.405589,5274
1170,Coahuila,2021-04-15,2021-4,0.017853,6570,0.167967,6186,0.912087,5416,0.589494,5117,0.385731,5114
1171,Coahuila,2021-04-16,2021-4,0.013476,6048,0.170618,5689,0.917071,5017,0.578468,4750,0.391894,4746
1172,Coahuila,2021-04-17,2021-4,0.015351,5980,0.1664,5636,0.919277,5005,0.563953,4701,0.386155,4693
1173,Coahuila,2021-04-18,2021-4,0.021,6318,0.165578,5960,0.921712,5293,0.578079,5009,0.389334,5006
1174,Coahuila,2021-04-19,2021-4,0.013418,6756,0.158956,6396,0.921111,5644,0.583657,5298,0.392423,5289
1175,Coahuila,2021-04-20,2021-4,0.011453,6590,0.160458,6233,0.915813,5507,0.570794,5194,0.382283,5184
1176,Coahuila,2021-04-21,2021-4,0.019799,6593,0.158345,6249,0.922431,5503,0.579364,5179,0.387148,5173
1177,Coahuila,2021-04-22,2021-4,0.015683,6483,0.154869,6113,0.909167,5423,0.581128,5136,0.4069,5129
1178,Coahuila,2021-04-23,2021-4,0.016369,5726,0.169307,5396,0.914149,4762,0.561947,4482,0.395079,4478
